,Height,Weight,Sport
131660,173.0,63.0,Gymnastics
131661,173.0,63.0,Gymnastics
132107,173.0,70.0,Gymnastics
132108,173.0,70.0,Gymnastics
132109,173.0,70.0,Gymnastics
132110,173.0,70.0,Gymnastics
132111,173.0,70.0,Gymnastics
132112,173.0,70.0,Gymnastics
132113,173.0,70.0,Gymnastics
132114,173.0,70.0,Gymnastics
132115,173.0,70.0,Gymnastics
132116,173.0,70.0,Gymnastics
132117,173.0,70.0,Gymnastics
132118,173.0,70.0,Gymnastics
132119,173.0,70.0,Gymnastics
132120,173.0,70.0,Gymnastics
132121,173.0,70.0,Gymnastics
132406,166.0,65.0,Gymnastics
132407,166.0,65.0,Gymnastics
132408,166.0,65.0,Gymnastics
132409,166.0,65.0,Gymnastics
132410,166.0,65.0,Gymnastics
132411,166.0,65.0,Gymnastics
132412,166.0,65.0,Gymnastics
132413,166.0,65.0,Gymnastics
132414,166.0,65.0,Gymnastics
132415,166.0,65.0,Gymnastics
132416,166.0,65.0,Gymnastics
132417,166.0,65.0,Gymnastics
132418,166.0,65.0,Gymnastics
132419,166.0,65.0,Gymnastics
132420,166.0,65.0,Gymnastics
132421,166.0,65.0,Gymnastics
132497,160.0,63.0,Gymnastics
132498,160.0,63.0,Gymnastics
132499,160.0,63.0,Gymnastics
132500,160.0,63.0,Gymnastics
132501,160.0,63.0,Gymnastics
132502,160.0,63.0,Gymnastics
132570,153.0,41.0,Gymnastics
132571,153.0,41.0,Gymnastics
132572,153.0,41.0,Gymnastics
132573,153.0,41.0,Gymnastics
132574,153.0,41.0,Gymnastics
132575,153.0,41.0,Gymnastics
132593,168.0,67.0,Gymnastics
132594,168.0,67.0,Gymnastics
132595,168.0,67.0,Gymnastics
132596,168.0,67.0,Gymnastics
132597,168.0,67.0,Gymnastics
132598,168.0,67.0,Gymnastics
132599,168.0,67.0,Gymnastics
132600,168.0,67.0,Gymnastics
132601,168.0,67.0,Gymnastics
132602,168.0,67.0,Gymnastics
132603,168.0,67.0,Gymnastics
132604,168.0,67.0,Gymnastics
132605,168.0,67.0,Gymnastics
132606,168.0,67.0,Gymnastics
132607,168.0,67.0,Gymnastics
132851,147.0,40.0,Gymnastics
132852,147.0,40.0,Gymnastics
132853,147.0,40.0,Gymnastics
132854,147.0,40.0,Gymnastics
132999,142.0,36.0,Gymnastics
133000,142.0,36.0,Gymnastics
133001,142.0,36.0,Gymnastics
133002,142.0,36.0,Gymnastics
133003,142.0,36.0,Gymnastics
133004,142.0,36.0,Gymnastics
133097,158.0,47.0,Gymnastics
133098,158.0,47.0,Gymnastics
133099,158.0,47.0,Gymnastics
133100,158.0,47.0,Gymnastics
133101,158.0,47.0,Gymnastics
133102,158.0,47.0,Gymnastics
133184,161.0,52.0,Gymnastics
133185,161.0,52.0,Gymnastics
133186,161.0,52.0,Gymnastics
133187,161.0,52.0,Gymnastics
133188,161.0,52.0,Gymnastics
133189,161.0,52.0,Gymnastics
133190,161.0,52.0,Gymnastics
133191,161.0,52.0,Gymnastics
133192,161.0,52.0,Gymnastics
133193,161.0,52.0,Gymnastics
133194,161.0,52.0,Gymnastics
133195,161.0,52.0,Gymnastics
133196,161.0,52.0,Gymnastics
133197,161.0,52.0,Gymnastics
133198,161.0,52.0,Gymnastics
133199,161.0,52.0,Gymnastics
133200,161.0,52.0,Gymnastics
133201,161.0,52.0,Gymnastics
133202,161.0,52.0,Gymnastics
133265,165.0,58.0,Gymnastics
133266,165.0,58.0,Gymnastics
133267,165.0,58.0,Gymnastics
133268,165.0,58.0,Gymnastics
133269,165.0,58.0,Gymnastics
133270,165.0,58.0,Gymnastics
133271,165.0,58.0,Gymnastics
133272,165.0,58.0,Gymnastics
133446,151.0,49.0,Gymnastics
133447,151.0,49.0,Gymnastics
133448,151.0,49.0,Gymnastics
133449,151.0,49.0,Gymnastics
133450,151.0,49.0,Gymnastics
133451,151.0,49.0,Gymnastics
133731,163.0,52.0,Gymnastics
133732,163.0,52.0,Gymnastics
133733,163.0,52.0,Gymnastics
133734,163.0,52.0,Gymnastics
133735,163.0,52.0,Gymnastics
133830,162.0,51.0,Gymnastics
133831,162.0,51.0,Gymnastics
133832,162.0,51.0,Gymnastics
133833,162.0,51.0,Gymnastics
133834,162.0,51.0,Gymnastics
133835,162.0,51.0,Gymnastics
133892,170.0,61.0,Gymnastics
133893,170.0,61.0,Gymnastics
133894,170.0,61.0,Gymnastics
133895,170.0,61.0,Gymnastics
133896,170.0,61.0,Gymnastics
133897,170.0,61.0,Gymnastics
133898,170.0,61.0,Gymnastics
133899,175.0,65.0,Gymnastics
133900,175.0,65.0,Gymnastics
133901,175.0,65.0,Gymnastics
133902,175.0,65.0,Gymnastics
133903,175.0,65.0,Gymnastics
133904,175.0,65.0,Gymnastics
133905,175.0,65.0,Gymnastics
133906,175.0,65.0,Gymnastics
133907,175.0,65.0,Gymnastics
133908,175.0,65.0,Gymnastics
133909,175.0,65.0,Gymnastics
133910,175.0,65.0,Gymnastics
133911,175.0,65.0,Gymnastics
133912,175.0,65.0,Gymnastics
133913,175.0,65.0,Gymnastics
133957,171.0,67.0,Gymnastics
133958,171.0,67.0,Gymnastics
133959,171.0,67.0,Gymnastics
133960,171.0,67.0,Gymnastics
133961,171.0,67.0,Gymnastics
133962,171.0,67.0,Gymnastics
133963,171.0,67.0,Gymnastics
134146,150.0,37.0,Gymnastics
134147,150.0,37.0,Gymnastics
134148,150.0,37.0,Gymnastics
134149,150.0,37.0,Gymnastics
134150,150.0,37.0,Gymnastics
134151,150.0,37.0,Gymnastics
134158,156.0,53.0,Gymnastics
134159,156.0,53.0,Gymnastics
134160,156.0,53.0,Gymnastics
134161,156.0,53.0,Gymnastics
134162,156.0,53.0,Gymnastics
134163,156.0,53.0,Gymnastics
134436,166.0,57.0,Gymnastics
134437,166.0,57.0,Gymnastics
134438,166.0,57.0,Gymnastics
134439,166.0,57.0,Gymnastics
134440,166.0,57.0,Gymnastics
134441,166.0,57.0,Gymnastics
134447,144.0,37.0,Gymnastics
134448,144.0,37.0,Gymnastics
134449,144.0,37.0,Gymnastics
134450,144.0,37.0,Gymnastics
134451,144.0,37.0,Gymnastics
134724,164.0,54.0,Gymnastics
134725,164.0,54.0,Gymnastics
134726,164.0,54.0,Gymnastics
134727,164.0,54.0,Gymnastics
134728,164.0,54.0,Gymnastics
134729,164.0,54.0,Gymnastics
134730,164.0,54.0,Gymnastics
134731,164.0,54.0,Gymnastics
134786,170.0,65.0,Gymnastics
134826,149.0,49.0,Gymnastics
134827,149.0,49.0,Gymnastics
134828,149.0,49.0,Gymnastics
134829,149.0,49.0,Gymnastics
134830,149.0,49.0,Gymnastics
134923,159.0,54.0,Gymnastics
134924,159.0,54.0,Gymnastics
134925,159.0,54.0,Gymnastics
134926,159.0,54.0,Gymnastics
134927,159.0,54.0,Gymnastics
134928,159.0,54.0,Gymnastics
134929,159.0,54.0,Gymnastics
134930,159.0,54.0,Gymnastics
135112,161.0,56.0,Gymnastics
135113,161.0,56.0,Gymnastics
135114,161.0,56.0,Gymnastics
135115,161.0,56.0,Gymnastics
135116,161.0,56.0,Gymnastics
135122,148.0,46.0,Gymnastics
135123,148.0,46.0,Gymnastics
135124,148.0,46.0,Gymnastics
135125,148.0,46.0,Gymnastics
135126,148.0,46.0,Gymnastics
135138,168.0,60.0,Gymnastics
135139,168.0,60.0,Gymnastics
135140,168.0,60.0,Gymnastics
135141,168.0,60.0,Gymnastics
135142,168.0,60.0,Gymnastics
135143,168.0,60.0,Gymnastics
135144,168.0,60.0,Gymnastics
135145,168.0,60.0,Gymnastics
135196,163.0,61.0,Gymnastics
135197,163.0,61.0,Gymnastics
135198,163.0,61.0,Gymnastics
135199,163.0,61.0,Gymnastics
135200,163.0,61.0,Gymnastics
135201,163.0,61.0,Gymnastics
135202,163.0,61.0,Gymnastics
135203,163.0,61.0,Gymnastics
135204,163.0,61.0,Gymnastics
135205,163.0,61.0,Gymnastics
135206,163.0,61.0,Gymnastics
135207,163.0,61.0,Gymnastics
135208,163.0,61.0,Gymnastics
135209,163.0,61.0,Gymnastics
135210,163.0,61.0,Gymnastics
135211,163.0,61.0,Gymnastics
135212,163.0,61.0,Gymnastics
135213,163.0,61.0,Gymnastics
135214,163.0,61.0,Gymnastics
135215,163.0,61.0,Gymnastics
135216,163.0,61.0,Gymnastics
135217,163.0,61.0,Gymnastics
135218,163.0,61.0,Gymnastics
135219,163.0,61.0,Gymnastics
135362,170.0,59.0,Gymnastics
135363,170.0,59.0,Gymnastics
135364,170.0,59.0,Gymnastics
135365,170.0,59.0,Gymnastics
135366,170.0,59.0,Gymnastics
135367,170.0,59.0,Gymnastics
135392,165.0,63.0,Gymnastics
135393,165.0,63.0,Gymnastics
135394,165.0,63.0,Gymnastics
135395,165.0,63.0,Gymnastics
135396,165.0,63.0,Gymnastics
135397,165.0,63.0,Gymnastics
135865,159.0,49.0,Gymnastics
135866,159.0,49.0,Gymnastics
135867,159.0,49.0,Gymnastics
135868,159.0,49.0,Gymnastics
135869,159.0,49.0,Gymnastics
135870,159.0,49.0,Gymnastics
135899,155.0,56.0,Gymnastics
135900,155.0,56.0,Gymnastics
135901,155.0,56.0,Gymnastics
135902,155.0,56.0,Gymnastics
135903,155.0,56.0,Gymnastics
135904,155.0,56.0,Gymnastics
135905,155.0,56.0,Gymnastics
135906,155.0,56.0,Gymnastics
135965,179.0,62.0,Gymnastics
135966,179.0,62.0,Gymnastics
135967,179.0,62.0,Gymnastics
135968,179.0,62.0,Gymnastics
135969,179.0,62.0,Gymnastics
135970,179.0,62.0,Gymnastics
135971,179.0,62.0,Gymnastics
136011,159.0,53.0,Gymnastics
136012,159.0,53.0,Gymnastics
136013,159.0,53.0,Gymnastics
136014,159.0,53.0,Gymnastics
136015,159.0,53.0,Gymnastics
136016,159.0,53.0,Gymnastics
136017,159.0,53.0,Gymnastics
136018,159.0,53.0,Gymnastics
136019,159.0,53.0,Gymnastics
136020,159.0,53.0,Gymnastics
136021,159.0,53.0,Gymnastics
136136,156.0,45.0,Gymnastics
136137,156.0,45.0,Gymnastics
136138,156.0,45.0,Gymnastics
136139,156.0,45.0,Gymnastics
136140,156.0,45.0,Gymnastics
136159,172.0,70.0,Gymnastics
136160,172.0,70.0,Gymnastics
136161,172.0,70.0,Gymnastics
136162,172.0,70.0,Gymnastics
136163,172.0,70.0,Gymnastics
136164,172.0,70.0,Gymnastics
136166,178.0,67.5,Gymnastics
136167,178.0,67.5,Gymnastics
136168,178.0,67.5,Gymnastics
136169,178.0,67.5,Gymnastics
136170,178.0,67.5,Gymnastics
136171,178.0,67.5,Gymnastics
136172,178.0,67.5,Gymnastics
136173,178.0,67.5,Gymnastics
136174,178.0,67.5,Gymnastics
136175,178.0,67.5,Gymnastics
136176,178.0,67.5,Gymnastics
136177,178.0,67.5,Gymnastics
136178,178.0,67.5,Gymnastics
136179,178.0,67.5,Gymnastics
136180,178.0,67.5,Gymnastics
136181,178.0,67.5,Gymnastics
136362,170.0,64.0,Gymnastics
136363,170.0,64.0,Gymnastics
136364,170.0,64.0,Gymnastics
136365,170.0,64.0,Gymnastics
136366,170.0,64.0,Gymnastics
136367,170.0,64.0,Gymnastics
136368,170.0,64.0,Gymnastics
136369,170.0,64.0,Gymnastics
136399,172.0,68.0,Gymnastics
136400,172.0,68.0,Gymnastics
136401,172.0,68.0,Gymnastics
136402,172.0,68.0,Gymnastics
136403,172.0,68.0,Gymnastics
136404,172.0,68.0,Gymnastics
136405,172.0,68.0,Gymnastics
136406,172.0,68.0,Gymnastics
136417,169.0,86.0,Gymnastics
136536,180.0,74.0,Gymnastics
136537,180.0,74.0,Gymnastics
136538,180.0,74.0,Gymnastics
136539,180.0,74.0,Gymnastics
136540,180.0,74.0,Gymnastics
136541,180.0,74.0,Gymnastics
136542,180.0,74.0,Gymnastics
136543,180.0,74.0,Gymnastics
136582,167.0,67.0,Gymnastics
136583,167.0,67.0,Gymnastics
136584,167.0,67.0,Gymnastics
136585,167.0,67.0,Gymnastics
136586,167.0,67.0,Gymnastics
136587,167.0,67.0,Gymnastics
136588,167.0,67.0,Gymnastics
136589,167.0,67.0,Gymnastics
136673,153.0,45.0,Gymnastics
136674,153.0,45.0,Gymnastics
136675,153.0,45.0,Gymnastics
136676,153.0,45.0,Gymnastics
136677,153.0,45.0,Gymnastics
136678,153.0,45.0,Gymnastics
136679,153.0,50.0,Gymnastics
136680,153.0,50.0,Gymnastics
136681,153.0,50.0,Gymnastics
136682,153.0,50.0,Gymnastics
136683,153.0,50.0,Gymnastics
136684,153.0,50.0,Gymnastics
136685,153.0,50.0,Gymnastics
136686,153.0,50.0,Gymnastics
136687,153.0,50.0,Gymnastics
136688,153.0,50.0,Gymnastics
136689,153.0,50.0,Gymnastics
136783,183.0,78.0,Gymnastics
136784,183.0,78.0,Gymnastics
136785,183.0,78.0,Gymnastics
136786,183.0,78.0,Gymnastics
136787,183.0,78.0,Gymnastics
136788,183.0,78.0,Gymnastics
136789,183.0,78.0,Gymnastics
136790,183.0,78.0,Gymnastics
136791,183.0,78.0,Gymnastics
136792,183.0,78.0,Gymnastics
136793,183.0,78.0,Gymnastics
136794,183.0,78.0,Gymnastics
136795,183.0,78.0,Gymnastics
136796,183.0,78.0,Gymnastics
136797,183.0,78.0,Gymnastics
136798,183.0,78.0,Gymnastics
136799,183.0,78.0,Gymnastics
136800,183.0,78.0,Gymnastics
136801,183.0,78.0,Gymnastics
136802,183.0,78.0,Gymnastics
136803,183.0,78.0,Gymnastics
136804,183.0,78.0,Gymnastics
136805,183.0,78.0,Gymnastics
136904,168.0,63.0,Gymnastics
136905,168.0,63.0,Gymnastics
136906,168.0,63.0,Gymnastics
136907,168.0,63.0,Gymnastics
136908,168.0,63.0,Gymnastics
136909,168.0,63.0,Gymnastics
136910,168.0,63.0,Gymnastics
136911,168.0,63.0,Gymnastics
137045,169.0,66.0,Gymnastics
137046,169.0,66.0,Gymnastics
137047,169.0,66.0,Gymnastics
137048,169.0,66.0,Gymnastics
137049,169.0,66.0,Gymnastics
137050,169.0,66.0,Gymnastics
137051,169.0,66.0,Gymnastics
137052,169.0,66.0,Gymnastics
137128,173.0,72.0,Gymnastics
137129,173.0,72.0,Gymnastics
137130,173.0,72.0,Gymnastics
137131,173.0,72.0,Gymnastics
137132,173.0,72.0,Gymnastics
137133,173.0,72.0,Gymnastics
137177,159.0,61.0,Gymnastics
137178,159.0,61.0,Gymnastics
137179,159.0,61.0,Gymnastics
137180,159.0,61.0,Gymnastics
137181,159.0,61.0,Gymnastics
137182,159.0,61.0,Gymnastics
137183,159.0,61.0,Gymnastics
137184,159.0,61.0,Gymnastics
137329,165.0,57.0,Gymnastics
137330,165.0,57.0,Gymnastics
137331,165.0,57.0,Gymnastics
137332,165.0,57.0,Gymnastics
137333,165.0,57.0,Gymnastics
137334,165.0,57.0,Gymnastics
137335,165.0,57.0,Gymnastics
137336,165.0,57.0,Gymnastics
137337,165.0,57.0,Gymnastics
137338,165.0,57.0,Gymnastics
137339,165.0,57.0,Gymnastics
137433,162.0,58.0,Gymnastics
137434,162.0,58.0,Gymnastics
137435,162.0,58.0,Gymnastics
137436,162.0,58.0,Gymnastics
137437,162.0,58.0,Gymnastics
137438,162.0,58.0,Gymnastics
137439,162.0,58.0,Gymnastics
137440,162.0,58.0,Gymnastics
137441,162.0,58.0,Gymnastics
137442,162.0,58.0,Gymnastics
137443,162.0,58.0,Gymnastics
137444,162.0,58.0,Gymnastics
137445,162.0,58.0,Gymnastics
137446,162.0,58.0,Gymnastics
137447,162.0,58.0,Gymnastics
137448,162.0,58.0,Gymnastics
137449,162.0,58.0,Gymnastics
137450,162.0,58.0,Gymnastics
137451,162.0,58.0,Gymnastics
137507,165.0,53.0,Gymnastics
137508,165.0,53.0,Gymnastics
137509,165.0,53.0,Gymnastics
137510,165.0,53.0,Gymnastics
137511,165.0,53.0,Gymnastics
137512,165.0,53.0,Gymnastics
137537,168.0,52.0,Gymnastics
137538,168.0,52.0,Gymnastics
137539,168.0,52.0,Gymnastics
137540,168.0,52.0,Gymnastics
137541,168.0,52.0,Gymnastics
137542,168.0,52.0,Gymnastics
137543,168.0,52.0,Gymnastics
137809,152.0,53.0,Gymnastics
137810,152.0,53.0,Gymnastics
137811,152.0,53.0,Gymnastics
137812,152.0,53.0,Gymnastics
137813,152.0,53.0,Gymnastics
137814,152.0,53.0,Gymnastics
137815,152.0,53.0,Gymnastics
137816,152.0,53.0,Gymnastics
137817,152.0,53.0,Gymnastics
137818,152.0,53.0,Gymnastics
137819,152.0,53.0,Gymnastics
137820,152.0,53.0,Gymnastics
137821,152.0,53.0,Gymnastics
137845,170.0,68.0,Gymnastics
137846,170.0,68.0,Gymnastics
137847,170.0,68.0,Gymnastics
137848,170.0,68.0,Gymnastics
137849,170.0,68.0,Gymnastics
137850,170.0,68.0,Gymnastics
137851,170.0,68.0,Gymnastics
137852,170.0,68.0,Gymnastics
137853,170.0,68.0,Gymnastics
137854,170.0,68.0,Gymnastics
137855,170.0,68.0,Gymnastics
137948,163.0,56.0,Gymnastics
137949,163.0,56.0,Gymnastics
137950,163.0,56.0,Gymnastics
137951,163.0,56.0,Gymnastics
137952,163.0,56.0,Gymnastics
137953,163.0,56.0,Gymnastics
137954,163.0,56.0,Gymnastics
137955,163.0,56.0,Gymnastics
137956,163.0,56.0,Gymnastics
137957,163.0,56.0,Gymnastics
137958,163.0,56.0,Gymnastics
137959,163.0,56.0,Gymnastics
137960,163.0,56.0,Gymnastics
137961,163.0,56.0,Gymnastics
137962,163.0,56.0,Gymnastics
137963,163.0,56.0,Gymnastics
137968,158.0,54.0,Gymnastics
137969,158.0,54.0,Gymnastics
137970,158.0,54.0,Gymnastics
137971,158.0,54.0,Gymnastics
137972,158.0,54.0,Gymnastics
137973,158.0,54.0,Gymnastics
137974,158.0,54.0,Gymnastics
137975,158.0,54.0,Gymnastics
137977,162.0,56.0,Gymnastics
137978,162.0,56.0,Gymnastics
137979,162.0,56.0,Gymnastics
137980,162.0,56.0,Gymnastics
137981,162.0,56.0,Gymnastics
137982,162.0,56.0,Gymnastics
137983,162.0,56.0,Gymnastics
138001,168.0,59.0,Gymnastics
138002,168.0,59.0,Gymnastics
138003,168.0,59.0,Gymnastics
138004,168.0,59.0,Gymnastics
138005,168.0,59.0,Gymnastics
138006,168.0,59.0,Gymnastics
138007,168.0,59.0,Gymnastics
138008,168.0,59.0,Gymnastics
138145,167.0,58.0,Gymnastics
138146,167.0,58.0,Gymnastics
138147,167.0,58.0,Gymnastics
138148,167.0,58.0,Gymnastics
138149,167.0,58.0,Gymnastics
138150,167.0,58.0,Gymnastics
138151,167.0,58.0,Gymnastics
138152,167.0,58.0,Gymnastics
138190,149.0,39.0,Gymnastics
138191,149.0,39.0,Gymnastics
138192,149.0,39.0,Gymnastics
138193,149.0,39.0,Gymnastics
138194,149.0,39.0,Gymnastics
138195,149.0,39.0,Gymnastics
138253,164.0,58.0,Gymnastics
138254,164.0,58.0,Gymnastics
138255,164.0,58.0,Gymnastics
138256,164.0,58.0,Gymnastics
138257,164.0,58.0,Gymnastics
138258,164.0,58.0,Gymnastics
138259,164.0,58.0,Gymnastics
138260,164.0,58.0,Gymnastics
138261,164.0,58.0,Gymnastics
138262,164.0,58.0,Gymnastics
138263,164.0,58.0,Gymnastics
138264,164.0,58.0,Gymnastics
138265,164.0,58.0,Gymnastics
138266,164.0,58.0,Gymnastics
138267,164.0,58.0,Gymnastics
138268,164.0,58.0,Gymnastics
138310,145.0,36.0,Gymnastics
138311,145.0,36.0,Gymnastics
138312,145.0,36.0,Gymnastics
138313,145.0,36.0,Gymnastics
138325,158.0,56.0,Gymnastics
138326,158.0,56.0,Gymnastics
138327,158.0,56.0,Gymnastics
138328,158.0,56.0,Gymnastics
138329,158.0,56.0,Gymnastics
138330,158.0,56.0,Gymnastics
138331,158.0,56.0,Gymnastics
138332,158.0,56.0,Gymnastics
138333,156.0,56.0,Gymnastics
138334,156.0,56.0,Gymnastics
138335,156.0,56.0,Gymnastics
138336,156.0,56.0,Gymnastics
138337,156.0,56.0,Gymnastics
138338,156.0,56.0,Gymnastics
138339,156.0,56.0,Gymnastics
138340,156.0,56.0,Gymnastics
138387,162.0,56.0,Gymnastics
138388,162.0,56.0,Gymnastics
138389,162.0,56.0,Gymnastics
138390,162.0,56.0,Gymnastics
138391,162.0,56.0,Gymnastics
138392,162.0,56.0,Gymnastics
138393,162.0,56.0,Gymnastics
138394,162.0,56.0,Gymnastics
138395,162.0,56.0,Gymnastics
138396,162.0,56.0,Gymnastics
138397,162.0,56.0,Gymnastics
138398,162.0,56.0,Gymnastics
138399,162.0,56.0,Gymnastics
138400,162.0,56.0,Gymnastics
138401,162.0,56.0,Gymnastics
138402,162.0,56.0,Gymnastics
138403,162.0,56.0,Gymnastics
138404,162.0,56.0,Gymnastics
138405,172.0,65.0,Gymnastics
138406,172.0,65.0,Gymnastics
138407,172.0,65.0,Gymnastics
138408,172.0,65.0,Gymnastics
138409,172.0,65.0,Gymnastics
138410,172.0,65.0,Gymnastics
138411,172.0,65.0,Gymnastics
138412,172.0,65.0,Gymnastics
138415,157.0,52.0,Gymnastics
138416,157.0,52.0,Gymnastics
138417,157.0,52.0,Gymnastics
138418,157.0,52.0,Gymnastics
138419,157.0,52.0,Gymnastics
138420,157.0,52.0,Gymnastics
138421,157.0,52.0,Gymnastics
138422,157.0,52.0,Gymnastics
138423,157.0,52.0,Gymnastics
138424,157.0,52.0,Gymnastics
138425,157.0,52.0,Gymnastics
138426,157.0,52.0,Gymnastics
138427,157.0,52.0,Gymnastics
138428,157.0,52.0,Gymnastics
138429,157.0,52.0,Gymnastics
138430,157.0,52.0,Gymnastics
138461,139.0,32.0,Gymnastics
138462,139.0,32.0,Gymnastics
138463,139.0,32.0,Gymnastics
138464,139.0,32.0,Gymnastics
138465,139.0,32.0,Gymnastics
138493,148.0,39.0,Gymnastics
138494,148.0,39.0,Gymnastics
138495,148.0,39.0,Gymnastics
138496,148.0,39.0,Gymnastics
138497,148.0,39.0,Gymnastics
138498,148.0,39.0,Gymnastics
138517,154.0,60.0,Gymnastics
138518,154.0,60.0,Gymnastics
138519,154.0,60.0,Gymnastics
138520,154.0,60.0,Gymnastics
138521,154.0,60.0,Gymnastics
138522,154.0,60.0,Gymnastics
138523,154.0,60.0,Gymnastics
138524,154.0,60.0,Gymnastics
138802,176.0,70.0,Gymnastics
138803,176.0,70.0,Gymnastics
138804,176.0,70.0,Gymnastics
138805,176.0,70.0,Gymnastics
138806,176.0,70.0,Gymnastics
138807,176.0,70.0,Gymnastics
138808,176.0,70.0,Gymnastics
139027,172.0,66.0,Gymnastics
139028,172.0,66.0,Gymnastics
139029,172.0,66.0,Gymnastics
139030,172.0,66.0,Gymnastics
139031,172.0,66.0,Gymnastics
139032,172.0,66.0,Gymnastics
139159,151.0,49.0,Gymnastics
139160,151.0,49.0,Gymnastics
139161,151.0,49.0,Gymnastics
139162,151.0,49.0,Gymnastics
139211,163.0,59.0,Gymnastics
139212,163.0,59.0,Gymnastics
139213,163.0,59.0,Gymnastics
139214,163.0,59.0,Gymnastics
139215,163.0,59.0,Gymnastics
139274,163.0,60.0,Gymnastics
139275,163.0,60.0,Gymnastics
139276,163.0,60.0,Gymnastics
139277,163.0,60.0,Gymnastics
139278,163.0,60.0,Gymnastics
139279,163.0,60.0,Gymnastics
139280,163.0,60.0,Gymnastics
139335,143.0,43.0,Gymnastics
139336,143.0,43.0,Gymnastics
139337,143.0,43.0,Gymnastics
139338,143.0,43.0,Gymnastics
139339,143.0,43.0,Gymnastics
139405,164.0,60.0,Gymnastics
139406,164.0,60.0,Gymnastics
139407,164.0,60.0,Gymnastics
139408,164.0,60.0,Gymnastics
139409,164.0,60.0,Gymnastics
139410,164.0,60.0,Gymnastics
139411,164.0,60.0,Gymnastics
139472,164.0,56.0,Gymnastics
139473,164.0,56.0,Gymnastics
139474,164.0,56.0,Gymnastics
139475,164.0,56.0,Gymnastics
139476,164.0,56.0,Gymnastics
139477,164.0,56.0,Gymnastics
139478,164.0,56.0,Gymnastics
139479,164.0,56.0,Gymnastics
139480,164.0,56.0,Gymnastics
139481,164.0,56.0,Gymnastics
139482,164.0,56.0,Gymnastics
139483,164.0,56.0,Gymnastics
139673,167.0,56.0,Gymnastics
139674,167.0,56.0,Gymnastics
139675,167.0,56.0,Gymnastics
139676,167.0,56.0,Gymnastics
139677,167.0,56.0,Gymnastics
139678,167.0,56.0,Gymnastics
139679,167.0,56.0,Gymnastics
139680,167.0,56.0,Gymnastics
139681,167.0,56.0,Gymnastics
139682,167.0,56.0,Gymnastics
139683,167.0,56.0,Gymnastics
139684,167.0,56.0,Gymnastics
139685,167.0,56.0,Gymnastics
139686,167.0,56.0,Gymnastics
139687,167.0,56.0,Gymnastics
139715,185.0,85.0,Gymnastics
139716,185.0,85.0,Gymnastics
139717,185.0,85.0,Gymnastics
139718,185.0,85.0,Gymnastics
139719,185.0,85.0,Gymnastics
139720,185.0,85.0,Gymnastics
139721,185.0,85.0,Gymnastics
139842,167.0,59.0,Gymnastics
139843,167.0,59.0,Gymnastics
139844,167.0,59.0,Gymnastics
139845,167.0,59.0,Gymnastics
139981,158.0,53.0,Gymnastics
139982,158.0,53.0,Gymnastics
139983,158.0,53.0,Gymnastics
139984,158.0,53.0,Gymnastics
139985,158.0,53.0,Gymnastics
139986,158.0,53.0,Gymnastics
139987,158.0,53.0,Gymnastics
139988,158.0,53.0,Gymnastics
139989,158.0,53.0,Gymnastics
139990,158.0,53.0,Gymnastics
139991,158.0,53.0,Gymnastics
139992,158.0,53.0,Gymnastics
140008,152.0,55.0,Gymnastics
140009,152.0,55.0,Gymnastics
140010,152.0,55.0,Gymnastics
140029,150.0,37.0,Gymnastics
140030,150.0,37.0,Gymnastics
140031,150.0,37.0,Gymnastics
140032,150.0,37.0,Gymnastics
140033,150.0,37.0,Gymnastics
140096,172.0,65.0,Gymnastics
140374,169.0,64.0,Gymnastics
140375,169.0,64.0,Gymnastics
140376,169.0,64.0,Gymnastics
140377,169.0,64.0,Gymnastics
140378,169.0,64.0,Gymnastics
140379,169.0,64.0,Gymnastics
140380,169.0,64.0,Gymnastics
140381,169.0,64.0,Gymnastics
140382,169.0,64.0,Gymnastics
140383,169.0,64.0,Gymnastics
140384,169.0,64.0,Gymnastics
140385,169.0,64.0,Gymnastics
140386,169.0,64.0,Gymnastics
140387,169.0,64.0,Gymnastics
140388,169.0,64.0,Gymnastics
140389,169.0,64.0,Gymnastics
140398,165.0,55.0,Gymnastics
140399,165.0,55.0,Gymnastics
140400,165.0,55.0,Gymnastics
140401,165.0,55.0,Gymnastics
140402,165.0,55.0,Gymnastics
140403,165.0,55.0,Gymnastics
140404,165.0,55.0,Gymnastics
140405,165.0,55.0,Gymnastics
140406,165.0,55.0,Gymnastics
140407,165.0,55.0,Gymnastics
140408,165.0,55.0,Gymnastics
140409,165.0,55.0,Gymnastics
140471,152.0,48.0,Gymnastics
140472,152.0,48.0,Gymnastics
140473,152.0,48.0,Gymnastics
140474,152.0,48.0,Gymnastics
140475,152.0,48.0,Gymnastics
140677,156.0,54.0,Gymnastics
140678,156.0,54.0,Gymnastics
140679,156.0,54.0,Gymnastics
140680,156.0,54.0,Gymnastics
140681,156.0,54.0,Gymnastics
140682,156.0,54.0,Gymnastics
140683,156.0,54.0,Gymnastics
140684,156.0,54.0,Gymnastics
140761,153.0,48.0,Gymnastics
140762,153.0,48.0,Gymnastics
140763,153.0,48.0,Gymnastics
140764,153.0,48.0,Gymnastics
140765,153.0,48.0,Gymnastics
140766,153.0,48.0,Gymnastics
140767,153.0,48.0,Gymnastics
